,1.0,1.01,1.02,1.03,1.04,1.05,1.06
0,0.0,0.0,0.010000000000000009,0.010000000000000009,0.010000000000000009,-0.010000000000000009,0.0
1,0.0,0.0,0.010000000000000009,-0.010000000000000009,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009
4,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0
5,0.0,0.0,0.010000000000000009,0.0,-0.010000000000000009,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000018
7,0.0,-0.009999999999999898,0.0,0.010000000000000009,-0.010000000000000009,0.0,-0.010000000000000009
8,0.0,0.0,0.0,-0.010000000000000009,0.020000000000000018,0.02000000000000024,0.0
9,0.0,-0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0
10,0.0,-0.010000000000000009,1.1102230246251565e-16,0.0,-0.010000000000000009,0.0,0.0
